year,age_group,gender,deaths
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,10
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,21
2020,50 +,male,23
2020,50 +,male,33
2020,50 +,male,18
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,12
2020,50 +,female,18
2020,50 +,female,26
2020,50 +,female,24
2020,0 to 29,male,0
2020,50 +,male,26
2020,50 +,male,29
2020,50 +,male,22
2020,50 +,male,12
2020,0 to 29,female,0
2020,50 +,female,11
2020,50 +,female,19
2020,50 +,female,31
2020,50 +,female,34
2020,0 to 29,male,0
2020,50 +,male,21
2020,50 +,male,30
2020,50 +,male,47
2020,50 +,male,19
2020,30 to 49,female,0
2020,50 +,female,11
2020,50 +,female,23
2020,50 +,female,22
2020,50 +,female,27
2020,0 to 29,male,0
2020,50 +,male,80
2020,50 +,male,78
2020,50 +,male,103
2020,50 +,male,68
2020,0 to 29,female,0
2020,50 +,female,40
2020,50 +,female,60
2020,50 +,female,57
2020,50 +,female,56
2020,30 to 49,male,10
2020,50 +,male,80
2020,50 +,male,109
2020,50 +,male,112
2020,50 +,male,74
2020,50 +,female,71
2020,50 +,female,68
2020,50 +,female,87
2020,50 +,female,96
2020,0 to 29,male,0
2020,50 +,male,68
2020,50 +,male,97
2020,50 +,male,125
2020,50 +,male,80
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,55
2020,50 +,female,87
2020,50 +,female,80
2020,50 +,female,76
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,93
2020,50 +,male,146
2020,50 +,male,177
2020,50 +,male,107
2020,0 to 29,female,0
2020,50 +,female,50
2020,50 +,female,87
2020,50 +,female,132
2020,50 +,female,139
2020,0 to 29,male,0
2020,50 +,male,120
2020,50 +,male,229
2020,50 +,male,272
2020,50 +,male,207
2020,50 +,female,102
2020,50 +,female,127
2020,50 +,female,232
2020,50 +,female,261
2020,50 +,male,229
2020,50 +,male,390
2020,50 +,male,469
2020,50 +,male,311
2020,50 +,female,135
2020,50 +,female,250
2020,50 +,female,363
2020,50 +,female,451
2021,30 to 49,male,12
2021,50 +,male,244
2021,50 +,male,417
2021,50 +,male,512
2021,50 +,male,288
2021,0 to 29,female,0
2021,30 to 49,female,13
2021,50 +,female,164
2021,50 +,female,290
2021,50 +,female,382
2021,50 +,female,443
2021,0 to 29,male,0
2021,50 +,male,91
2021,50 +,male,177
2021,50 +,male,171
2021,50 +,male,93
2021,50 +,female,77
2021,50 +,female,98
2021,50 +,female,119
2021,50 +,female,112
2021,0 to 29,male,0
2021,50 +,male,86
2021,50 +,male,82
2021,50 +,male,76
2021,50 +,male,30
2021,0 to 29,female,0
2021,50 +,female,55
2021,50 +,female,83
2021,50 +,female,62
2021,50 +,female,58
2021,0 to 29,male,0
2021,50 +,male,82
2021,50 +,male,74
2021,50 +,male,74
2021,50 +,male,38
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,45
2021,50 +,female,73
2021,50 +,female,44
2021,50 +,female,28
2021,0 to 29,male,0
2021,50 +,male,79
2021,50 +,male,65
2021,50 +,male,51
2021,50 +,male,20
2021,0 to 29,female,0
2021,50 +,female,55
2021,50 +,female,48
2021,50 +,female,45
2021,50 +,female,32
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,26
2021,50 +,male,28
2021,50 +,male,35
2021,50 +,male,10
2021,0 to 29,female,0
2021,50 +,female,19
2021,50 +,female,28
2021,50 +,female,20
2021,50 +,female,18
2021,50 +,male,31
2021,50 +,male,29
2021,50 +,male,26
2021,50 +,male,16
2021,0 to 29,female,0
2021,50 +,female,32
2021,50 +,female,27
2021,50 +,female,33
2021,50 +,female,24
2021,0 to 29,male,10
2021,30 to 49,male,55
2021,50 +,male,260
2021,50 +,male,251
2021,50 +,male,201
2021,50 +,male,75
2021,0 to 29,female,18
2021,30 to 49,female,34
2021,50 +,female,194
2021,50 +,female,179
2021,50 +,female,151
2021,50 +,female,105
2021,0 to 29,male,20
2021,30 to 49,male,79
2021,50 +,male,564
2021,50 +,male,385
2021,50 +,male,335
2021,50 +,male,142
2021,0 to 29,female,17
2021,30 to 49,female,49
2021,50 +,female,412
2021,50 +,female,337
2021,50 +,female,247
2021,50 +,female,189
2021,30 to 49,male,27
2021,50 +,male,260
2021,50 +,male,229
2021,50 +,male,159
2021,50 +,male,76
2021,30 to 49,female,26
2021,50 +,female,200
2021,50 +,female,196
2021,50 +,female,150
2021,50 +,female,104
2021,0 to 29,male,0
2021,30 to 49,male,13
2021,50 +,male,118
2021,50 +,male,80
2021,50 +,male,75
2021,50 +,male,48
2021,0 to 29,female,0
2021,50 +,female,83
2021,50 +,female,74
2021,50 +,female,74
2021,50 +,female,62
2021,30 to 49,male,15
2021,50 +,male,137
2021,50 +,male,146
2021,50 +,male,112
2021,50 +,male,66
2021,50 +,female,104
2021,50 +,female,106
2021,50 +,female,90
2021,50 +,female,72
2022,30 to 49,male,18
2022,50 +,male,261
2022,50 +,male,331
2022,50 +,male,283
2022,50 +,male,188
2022,0 to 29,female,10
2022,30 to 49,female,23
2022,50 +,female,193
2022,50 +,female,262
2022,50 +,female,247
2022,50 +,female,203
2022,30 to 49,male,11
2022,50 +,male,184
2022,50 +,male,291
2022,50 +,male,291
2022,50 +,male,180
2022,50 +,female,150
2022,50 +,female,219
2022,50 +,female,236
2022,50 +,female,205
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,55
2022,50 +,male,100
2022,50 +,male,113
2022,50 +,male,48
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,39
2022,50 +,female,77
2022,50 +,female,80
2022,50 +,female,66
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,16
2022,50 +,male,31
2022,50 +,male,26
2022,50 +,male,14
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,11
2022,50 +,female,17
2022,50 +,female,23
2022,50 +,female,26
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,15
2022,50 +,male,27
2022,50 +,male,21
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,12
2022,50 +,female,15
2022,50 +,female,27
2022,50 +,female,23
2022,50 +,male,17
2022,50 +,male,25
2022,50 +,male,32
2022,50 +,male,33
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,14
2022,50 +,female,16
2022,50 +,female,25
2022,50 +,female,42
2022,50 +,male,24
2022,50 +,male,47
2022,50 +,male,63
2022,50 +,male,56
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,17
2022,50 +,female,44
2022,50 +,female,67
2022,50 +,female,70
2022,50 +,male,33
2022,50 +,male,53
2022,50 +,male,61
2022,50 +,male,70
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,35
2022,50 +,female,38
2022,50 +,female,62
2022,50 +,female,79
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,27
2022,50 +,male,40
2022,50 +,male,59
2022,50 +,male,49
2022,0 to 29,female,0
2022,50 +,female,24
2022,50 +,female,34
2022,50 +,female,53
2022,50 +,female,71
2022,0 to 29,male,0
2022,50 +,male,17
2022,50 +,male,23
2022,50 +,male,42
2022,50 +,male,38
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,11
2022,50 +,female,31
2022,50 +,female,55
2022,50 +,female,60
2022,0 to 29,male,0
2022,50 +,male,16
2022,50 +,male,41
2022,50 +,male,51
2022,50 +,male,38
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,19
2022,50 +,female,22
2022,50 +,female,50
2022,50 +,female,56
2022,30 to 49,male,0
2022,50 +,male,11
2022,50 +,male,29
2022,50 +,male,59
2022,50 +,male,54
2022,50 +,female,12
2022,50 +,female,30
2022,50 +,female,43
2022,50 +,female,57
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,25
2023,50 +,male,55
2023,50 +,male,66
2023,50 +,male,66
2023,0 to 29,female,0
2023,50 +,female,21
2023,50 +,female,50
2023,50 +,female,78
2023,50 +,female,77
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,19
2023,50 +,male,20
2023,50 +,male,44
2023,50 +,male,42
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,15
2023,50 +,female,31
2023,50 +,female,55
2023,50 +,female,35
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,11
2023,50 +,male,27
2023,50 +,male,38
2023,50 +,male,22
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,15
2023,50 +,female,38
2023,50 +,female,43
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,11
2023,50 +,male,12
2023,50 +,male,31
2023,50 +,male,26
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,11
2023,50 +,female,24
2023,50 +,female,32
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,17
2023,50 +,male,16
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,16
2023,50 +,female,11
2023,50 +,female,18
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,13
2023,50 +,female,15
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,12
2023,50 +,male,12
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,18
2023,50 +,male,23
2023,50 +,male,19
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,11
2023,50 +,female,11
2023,50 +,female,21
2023,50 +,female,20
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,10
2023,50 +,male,24
2023,50 +,male,18
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,12
2023,50 +,female,11
2023,50 +,female,21
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,14
2020,50 +,male,15
2020,50 +,male,10
2020,0 to 29,female,0
2020,50 +,female,11
2020,50 +,female,14
2020,30 to 49,male,16
2020,50 +,male,125
2020,50 +,male,148
2020,50 +,male,134
2020,50 +,male,101
2020,50 +,female,50
2020,50 +,female,62
2020,50 +,female,107
2020,50 +,female,132
2020,50 +,male,164
2020,50 +,male,154
2020,50 +,male,131
2020,50 +,male,102
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,68
2020,50 +,female,80
2020,50 +,female,93
2020,50 +,female,116
2020,0 to 29,male,10
2020,30 to 49,male,30
2020,50 +,male,237
2020,50 +,male,221
2020,50 +,male,202
2020,50 +,male,113
2020,30 to 49,female,10
2020,50 +,female,95
2020,50 +,female,123
2020,50 +,female,122
2020,50 +,female,149
2020,0 to 29,male,41
2020,30 to 49,male,100
2020,50 +,male,984
2020,50 +,male,1060
2020,50 +,male,1018
2020,50 +,male,669
2020,0 to 29,female,23
2020,30 to 49,female,41
2020,50 +,female,541
2020,50 +,female,666
2020,50 +,female,667
2020,50 +,female,773
2020,0 to 29,male,17
2020,30 to 49,male,48
2020,50 +,male,705
2020,50 +,male,755
2020,50 +,male,723
2020,50 +,male,456
2020,30 to 49,female,20
2020,50 +,female,436
2020,50 +,female,523
2020,50 +,female,557
2020,50 +,female,606
2020,30 to 49,male,30
2020,50 +,male,325
2020,50 +,male,327
2020,50 +,male,329
2020,50 +,male,173
2020,30 to 49,female,19
2020,50 +,female,184
2020,50 +,female,234
2020,50 +,female,290
2020,50 +,female,287
2020,0 to 29,male,0
2020,30 to 49,male,21
2020,50 +,male,365
2020,50 +,male,407
2020,50 +,male,420
2020,50 +,male,299
2020,30 to 49,female,25
2020,50 +,female,198
2020,50 +,female,312
2020,50 +,female,326
2020,50 +,female,346
2020,0 to 29,male,12
2020,30 to 49,male,48
2020,50 +,male,604
2020,50 +,male,809
2020,50 +,male,863
2020,50 +,male,586
2020,0 to 29,female,0
2020,30 to 49,female,27
2020,50 +,female,363
2020,50 +,female,469
2020,50 +,female,595
2020,50 +,female,617
2020,0 to 29,male,16
2020,30 to 49,male,59
2020,50 +,male,880
2020,50 +,male,1151
2020,50 +,male,1172
2020,50 +,male,817
2020,0 to 29,female,13
2020,30 to 49,female,45
2020,50 +,female,493
2020,50 +,female,723
2020,50 +,female,889
2020,50 +,female,990
2021,0 to 29,male,26
2021,30 to 49,male,103
2021,50 +,male,1290
2021,50 +,male,1673
2021,50 +,male,1698
2021,50 +,male,1106
2021,0 to 29,female,23
2021,30 to 49,female,48
2021,50 +,female,669
2021,50 +,female,1054
2021,50 +,female,1247
2021,50 +,female,1380
2021,0 to 29,male,18
2021,30 to 49,male,65
2021,50 +,male,831
2021,50 +,male,1001
2021,50 +,male,910
2021,50 +,male,481
2021,0 to 29,female,12
2021,30 to 49,female,40
2021,50 +,female,442
2021,50 +,female,581
2021,50 +,female,644
2021,50 +,female,544
2021,0 to 29,male,0
2021,30 to 49,male,38
2021,50 +,male,410
2021,50 +,male,456
2021,50 +,male,321
2021,50 +,male,189
2021,30 to 49,female,24
2021,50 +,female,230
2021,50 +,female,316
2021,50 +,female,264
2021,50 +,female,229
2021,0 to 29,male,0
2021,0 to 29,male,13
2021,30 to 49,male,28
2021,50 +,male,250
2021,50 +,male,211
2021,50 +,male,152
2021,50 +,male,92
2021,30 to 49,female,16
2021,50 +,female,156
2021,50 +,female,183
2021,50 +,female,122
2021,50 +,female,114
2021,0 to 29,male,15
2021,30 to 49,male,37
2021,50 +,male,219
2021,50 +,male,163
2021,50 +,male,123
2021,50 +,male,60
2021,30 to 49,female,16
2021,50 +,female,124
2021,50 +,female,141
2021,50 +,female,106
2021,50 +,female,82
2021,30 to 49,male,17
2021,50 +,male,139
2021,50 +,male,107
2021,50 +,male,61
2021,50 +,male,39
2021,0 to 29,female,0
2021,30 to 49,female,10
2021,50 +,female,95
2021,50 +,female,76
2021,50 +,female,78
2021,50 +,female,51
2021,0 to 29,male,16
2021,30 to 49,male,41
2021,50 +,male,210
2021,50 +,male,170
2021,50 +,male,144
2021,50 +,male,87
2021,0 to 29,female,13
2021,30 to 49,female,24
2021,50 +,female,151
2021,50 +,female,133
2021,50 +,female,112
2021,50 +,female,86
2021,0 to 29,male,87
2021,30 to 49,male,256
2021,50 +,male,1380
2021,50 +,male,936
2021,50 +,male,694
2021,50 +,male,392
2021,0 to 29,female,57
2021,30 to 49,female,173
2021,50 +,female,787
2021,50 +,female,691
2021,50 +,female,572
2021,50 +,female,407
2021,0 to 29,male,10
2021,0 to 29,male,98
2021,30 to 49,male,349
2021,50 +,male,1645
2021,50 +,male,1150
2021,50 +,male,764
2021,50 +,male,414
2021,0 to 29,female,10
2021,0 to 29,female,67
2021,30 to 49,female,180
2021,50 +,female,1035
2021,50 +,female,860
2021,50 +,female,672
2021,50 +,female,458
2021,0 to 29,male,46
2021,30 to 49,male,142
2021,50 +,male,808
2021,50 +,male,609
2021,50 +,male,399
2021,50 +,male,199
2021,0 to 29,female,42
2021,30 to 49,female,105
2021,50 +,female,580
2021,50 +,female,474
2021,50 +,female,342
2021,50 +,female,236
2021,0 to 29,male,18
2021,30 to 49,male,57
2021,50 +,male,360
2021,50 +,male,264
2021,50 +,male,201
2021,50 +,male,126
2021,0 to 29,female,13
2021,30 to 49,female,24
2021,50 +,female,217
2021,50 +,female,209
2021,50 +,female,157
2021,50 +,female,122
2021,0 to 29,male,26
2021,30 to 49,male,55
2021,50 +,male,351
2021,50 +,male,322
2021,50 +,male,259
2021,50 +,male,148
2021,0 to 29,female,15
2021,30 to 49,female,26
2021,50 +,female,214
2021,50 +,female,226
2021,50 +,female,229
2021,50 +,female,174
2022,0 to 29,male,10
2022,0 to 29,male,31
2022,30 to 49,male,90
2022,50 +,male,834
2022,50 +,male,873
2022,50 +,male,955
2022,50 +,male,756
2022,0 to 29,female,29
2022,30 to 49,female,57
2022,50 +,female,503
2022,50 +,female,650
2022,50 +,female,699
2022,50 +,female,669
2022,0 to 29,male,19
2022,30 to 49,male,56
2022,50 +,male,532
2022,50 +,male,742
2022,50 +,male,774
2022,50 +,male,568
2022,0 to 29,female,14
2022,30 to 49,female,26
2022,50 +,female,389
2022,50 +,female,470
2022,50 +,female,512
2022,50 +,female,500
2022,30 to 49,male,22
2022,50 +,male,144
2022,50 +,male,224
2022,50 +,male,202
2022,50 +,male,130
2022,50 +,female,109
2022,50 +,female,132
2022,50 +,female,146
2022,50 +,female,158
2022,50 +,male,48
2022,50 +,male,61
2022,50 +,male,56
2022,50 +,male,45
2022,0 to 29,female,0
2022,50 +,female,28
2022,50 +,female,44
2022,50 +,female,49
2022,50 +,female,65
2022,50 +,male,28
2022,50 +,male,36
2022,50 +,male,38
2022,50 +,male,39
2022,50 +,female,32
2022,50 +,female,26
2022,50 +,female,39
2022,50 +,female,54
2022,50 +,male,52
2022,50 +,male,57
2022,50 +,male,78
2022,50 +,male,56
2022,50 +,female,35
2022,50 +,female,46
2022,50 +,female,69
2022,50 +,female,91
2022,50 +,male,93
2022,50 +,male,137
2022,50 +,male,172
2022,50 +,male,162
2022,0 to 29,female,0
2022,50 +,female,51
2022,50 +,female,93
2022,50 +,female,132
2022,50 +,female,193
2022,50 +,male,81
2022,50 +,male,124
2022,50 +,male,208
2022,50 +,male,187
2022,50 +,female,58
2022,50 +,female,99
2022,50 +,female,128
2022,50 +,female,187
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,47
2022,50 +,male,81
2022,50 +,male,101
2022,50 +,male,135
2022,50 +,female,59
2022,50 +,female,62
2022,50 +,female,96
2022,50 +,female,127
2022,50 +,male,42
2022,50 +,male,44
2022,50 +,male,67
2022,50 +,male,66
2022,0 to 29,female,0
2022,50 +,female,23
2022,50 +,female,49
2022,50 +,female,68
2022,50 +,female,88
2022,50 +,male,25
2022,50 +,male,39
2022,50 +,male,60
2022,50 +,male,55
2022,0 to 29,female,0
2022,50 +,female,16
2022,50 +,female,36
2022,50 +,female,66
2022,50 +,female,83
2022,50 +,male,47
2022,50 +,male,94
2022,50 +,male,150
2022,50 +,male,127
2022,0 to 29,female,0
2022,50 +,female,36
2022,50 +,female,70
2022,50 +,female,111
2022,50 +,female,165
2023,50 +,male,81
2023,50 +,male,119
2023,50 +,male,188
2023,50 +,male,186
2023,50 +,female,52
2023,50 +,female,96
2023,50 +,female,140
2023,50 +,female,205
2023,0 to 29,male,0
2023,50 +,male,39
2023,50 +,male,81
2023,50 +,male,125
2023,50 +,male,84
2023,0 to 29,female,0
2023,50 +,female,27
2023,50 +,female,56
2023,50 +,female,80
2023,50 +,female,110
2023,50 +,male,30
2023,50 +,male,49
2023,50 +,male,91
2023,50 +,male,78
2023,0 to 29,female,0
2023,50 +,female,24
2023,50 +,female,43
2023,50 +,female,47
2023,50 +,female,72
2023,0 to 29,male,0
2023,50 +,male,23
2023,50 +,male,29
2023,50 +,male,56
2023,50 +,male,63
2023,0 to 29,female,0
2023,50 +,female,15
2023,50 +,female,27
2023,50 +,female,46
2023,50 +,female,55
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,17
2023,50 +,male,27
2023,50 +,male,35
2023,50 +,male,37
2023,30 to 49,female,0
2023,50 +,female,18
2023,50 +,female,12
2023,50 +,female,19
2023,50 +,female,53
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,12
2023,50 +,male,16
2023,50 +,male,28
2023,50 +,male,21
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,10
2023,50 +,female,16
2023,50 +,female,29
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,16
2023,50 +,male,22
2023,50 +,male,18
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,11
2023,50 +,female,17
2023,50 +,female,24
2023,30 to 49,male,0
2023,50 +,male,18
2023,50 +,male,27
2023,50 +,male,54
2023,50 +,male,46
2023,50 +,female,14
2023,50 +,female,22
2023,50 +,female,36
2023,50 +,female,44
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,10
2023,50 +,male,25
2023,50 +,male,35
2023,50 +,male,28
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,13
2023,50 +,female,10
2023,50 +,female,22
2023,50 +,female,34
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
